stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
J27S,,"Broadway Jct",,40.679498,-73.904512,,,0,J27,40.679388,-73.904596,1,rooftop,1960,Broadway,Brooklyn,NY,"Kings County",11233,US,"City of New York"
J28,,"Chauncey St",,40.682893,-73.910456,,,1,,40.683021,-73.91038,1,rooftop,1747,Broadway,Brooklyn,NY,"Kings County",11207,US,"City of New York"
J28N,,"Chauncey St",,40.682893,-73.910456,,,0,J28,40.683021,-73.91038,1,rooftop,1747,Broadway,Brooklyn,NY,"Kings County",11207,US,"City of New York"
J28S,,"Chauncey St",,40.682893,-73.910456,,,0,J28,40.683021,-73.91038,1,rooftop,1747,Broadway,Brooklyn,NY,"Kings County",11207,US,"City of New York"
J29,,"Halsey St",,40.68637,-73.916559,,,1,,40.68647,-73.916469,1,rooftop,1533,Broadway,Brooklyn,NY,"Kings County",11221,US,"City of New York"
J29N,,"Halsey St",,40.68637,-73.916559,,,0,J29,40.68647,-73.916469,1,rooftop,1533,Broadway,Brooklyn,NY,"Kings County",11221,US,"City of New York"
J29S,,"Halsey St",,40.68637,-73.916559,,,0,J29,40.68647,-73.916469,1,rooftop,1533,Broadway,Brooklyn,NY,"Kings County",11221,US,"City of New York"
J30,,"Gates Av",,40.68963,-73.92227,,,1,,40.6897,-73.922164,1,rooftop,1367,Broadway,Brooklyn,NY,"Kings County",11221,US,"City of New York"
J30N,,"Gates Av",,40.68963,-73.92227,,,0,J30,40.6897,-73.922164,1,rooftop,1367,Broadway,Brooklyn,NY,"Kings County",11221,US,"City of New York"
J30S,,"Gates Av",,40.68963,-73.92227,,,0,J30,40.6897,-73.922164,1,rooftop,1367,Broadway,Brooklyn,NY,"Kings County",11221,US,"City of New York"
J31,,"Kosciuszko St",,40.693342,-73.928814,,,1,,40.693327,-73.92906,1,rooftop,1142,Broadway,Brooklyn,NY,"Kings County",11221,US,"City of New York"
J31N,,"Kosciuszko St",,40.693342,-73.928814,,,0,J31,40.693327,-73.92906,1,rooftop,1142,Broadway,Brooklyn,NY,"Kings County",11221,US,"City of New York"
J31S,,"Kosciuszko St",,40.693342,-73.928814,,,0,J31,40.693327,-73.92906,1,rooftop,1142,Broadway,Brooklyn,NY,"Kings County",11221,US,"City of New York"
L01,,"8 Av",,40.739777,-74.002578,,,1,,40.739998,-74.00257,1,rooftop,81,"8th Ave","New York",NY,"New York County",10011,US,"City of New York"
L01N,,"8 Av",,40.739777,-74.002578,,,0,L01,40.739998,-74.00257,1,rooftop,81,"8th Ave","New York",NY,"New York County",10011,US,"City of New York"
L01S,,"8 Av",,40.739777,-74.002578,,,0,L01,40.739998,-74.00257,1,rooftop,81,"8th Ave","New York",NY,"New York County",10011,US,"City of New York"
L02,,"6 Av",,40.737335,-73.996786,,,1,,40.737413,-73.996571,1,rooftop,69,"W 14th St","New York",NY,"New York County",10011,US,"City of New York"
L02N,,"6 Av",,40.737335,-73.996786,,,0,L02,40.737413,-73.996571,1,rooftop,69,"W 14th St","New York",NY,"New York County",10011,US,"City of New York"
L02S,,"6 Av",,40.737335,-73.996786,,,0,L02,40.737413,-73.996571,1,rooftop,69,"W 14th St","New York",NY,"New York County",10011,US,"City of New York"
L03,,"Union Sq - 14 St",,40.734789,-73.99073,,,1,,40.734738,-73.99102,1,rooftop,50,"E 14th St","New York",NY,"New York County",10003,US,"City of New York"
L03N,,"Union Sq - 14 St",,40.734789,-73.99073,,,0,L03,40.734738,-73.99102,1,rooftop,50,"E 14th St","New York",NY,"New York County",10003,US,"City of New York"
L03S,,"Union Sq - 14 St",,40.734789,-73.99073,,,0,L03,40.734738,-73.99102,1,rooftop,50,"E 14th St","New York",NY,"New York County",10003,US,"City of New York"
L05,,"3 Av",,40.732849,-73.986122,,,1,,40.732981,-73.986062,1,rooftop,225,"E 14th St","New York",NY,"New York County",10003,US,"City of New York"
L05N,,"3 Av",,40.732849,-73.986122,,,0,L05,40.732981,-73.986062,1,rooftop,225,"E 14th St","New York",NY,"New York County",10003,US,"City of New York"
L05S,,"3 Av",,40.732849,-73.986122,,,0,L05,40.732981,-73.986062,1,rooftop,225,"E 14th St","New York",NY,"New York County",10003,US,"City of New York"
L06,,"1 Av",,40.730953,-73.981628,,,1,,40.73081,-73.981702,1,rooftop,418,"E 14th St","New York",NY,"New York County",10009,US,"City of New York"
L06N,,"1 Av",,40.730953,-73.981628,,,0,L06,40.73081,-73.981702,1,rooftop,418,"E 14th St","New York",NY,"New York County",10009,US,"City of New York"
L06S,,"1 Av",,40.730953,-73.981628,,,0,L06,40.73081,-73.981702,1,rooftop,418,"E 14th St","New York",NY,"New York County",10009,US,"City of New York"
L08,,"Bedford Av",,40.717304,-73.956872,,,1,,40.717354,-73.956754,1,rooftop,183,"N 7th St",Brooklyn,NY,"Kings County",11211,US,"City of New York"
L08N,,"Bedford Av",,40.717304,-73.956872,,,0,L08,40.717354,-73.956754,1,rooftop,183,"N 7th St",Brooklyn,NY,"Kings County",11211,US,"City of New York"
L08S,,"Bedford Av",,40.717304,-73.956872,,,0,L08,40.717354,-73.956754,1,rooftop,183,"N 7th St",Brooklyn,NY,"Kings County",11211,US,"City of New York"
L10,,"Lorimer St",,40.714063,-73.950275,,,1,,40.714182,-73.95027,1,rooftop,561,"Metropolitan Ave",Brooklyn,NY,"Kings County",11211,US,"City of New York"
L10N,,"Lorimer St",,40.714063,-73.950275,,,0,L10,40.714182,-73.95027,1,rooftop,561,"Metropolitan Ave",Brooklyn,NY,"Kings County",11211,US,"City of New York"
L10S,,"Lorimer St",,40.714063,-73.950275,,,0,L10,40.714182,-73.95027,1,rooftop,561,"Metropolitan Ave",Brooklyn,NY,"Kings County",11211,US,"City of New York"
L11,,"Graham Av",,40.714565,-73.944053,,,1,,40.714675,-73.944147,1,rooftop,741,"Metropolitan Ave",Brooklyn,NY,"Kings County",11211,US,"City of New York"
L11N,,"Graham Av",,40.714565,-73.944053,,,0,L11,40.714675,-73.944147,1,rooftop,741,"Metropolitan Ave",Brooklyn,NY,"Kings County",11211,US,"City of New York"
L11S,,"Graham Av",,40.714565,-73.944053,,,0,L11,40.714675,-73.944147,1,rooftop,741,"Metropolitan Ave",Brooklyn,NY,"Kings County",11211,US,"City of New York"
L12,,"Grand St",,40.711926,-73.94067,,,1,,40.711798,-73.940779,1,rooftop,98,"Bushwick Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
L12N,,"Grand St",,40.711926,-73.94067,,,0,L12,40.711798,-73.940779,1,rooftop,98,"Bushwick Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
L12S,,"Grand St",,40.711926,-73.94067,,,0,L12,40.711798,-73.940779,1,rooftop,98,"Bushwick Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
L13,,"Montrose Av",,40.707739,-73.93985,,,1,,40.707795,-73.939661,1,rooftop,229,"Montrose Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
L13N,,"Montrose Av",,40.707739,-73.93985,,,0,L13,40.707795,-73.939661,1,rooftop,229,"Montrose Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
L13S,,"Montrose Av",,40.707739,-73.93985,,,0,L13,40.707795,-73.939661,1,rooftop,229,"Montrose Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
L14,,"Morgan Av",,40.706152,-73.933147,,,1,,40.706107,-73.932812,1,rooftop,14,"Harrison Pl",Brooklyn,NY,"Kings County",11206,US,"City of New York"
L14N,,"Morgan Av",,40.706152,-73.933147,,,0,L14,40.706107,-73.932812,1,rooftop,14,"Harrison Pl",Brooklyn,NY,"Kings County",11206,US,"City of New York"
L14S,,"Morgan Av",,40.706152,-73.933147,,,0,L14,40.706107,-73.932812,1,rooftop,14,"Harrison Pl",Brooklyn,NY,"Kings County",11206,US,"City of New York"
L15,,"Jefferson St",,40.706607,-73.922913,,,1,,40.706555,-73.92307,1,rooftop,14,"Wyckoff Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
L15N,,"Jefferson St",,40.706607,-73.922913,,,0,L15,40.706555,-73.92307,1,rooftop,14,"Wyckoff Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
L15S,,"Jefferson St",,40.706607,-73.922913,,,0,L15,40.706555,-73.92307,1,rooftop,14,"Wyckoff Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
L16,,"DeKalb Av",,40.703811,-73.918425,,,1,,40.7037,-73.918469,1,rooftop,114,"Wyckoff Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
L16N,,"DeKalb Av",,40.703811,-73.918425,,,0,L16,40.7037,-73.918469,1,rooftop,114,"Wyckoff Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
L16S,,"DeKalb Av",,40.703811,-73.918425,,,0,L16,40.7037,-73.918469,1,rooftop,114,"Wyckoff Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
L17,,"Myrtle - Wyckoff Avs",,40.699814,-73.911586,,,1,,40.699723,-73.911658,1,rooftop,292,"Wyckoff Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
L17N,,"Myrtle - Wyckoff Avs",,40.699814,-73.911586,,,0,L17,40.699723,-73.911658,1,rooftop,292,"Wyckoff Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
L17S,,"Myrtle - Wyckoff Avs",,40.699814,-73.911586,,,0,L17,40.699723,-73.911658,1,rooftop,292,"Wyckoff Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
L19,,"Halsey St",,40.695602,-73.904084,,,1,,40.69566,-73.903977,1,rooftop,1019,"Wyckoff Ave",Ridgewood,NY,"Queens County",11385,US,"City of New York"
L19N,,"Halsey St",,40.695602,-73.904084,,,0,L19,40.69566,-73.903977,1,rooftop,1019,"Wyckoff Ave",Ridgewood,NY,"Queens County",11385,US,"City of New York"
L19S,,"Halsey St",,40.695602,-73.904084,,,0,L19,40.69566,-73.903977,1,rooftop,1019,"Wyckoff Ave",Ridgewood,NY,"Queens County",11385,US,"City of New York"
L20,,"Wilson Av",,40.688764,-73.904046,,,1,,40.688916,-73.904778,1,rooftop,661,"Wilson Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L20N,,"Wilson Av",,40.688764,-73.904046,,,0,L20,40.688916,-73.904778,1,rooftop,661,"Wilson Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L20S,,"Wilson Av",,40.688764,-73.904046,,,0,L20,40.688916,-73.904778,1,rooftop,661,"Wilson Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L21,,"Bushwick Av - Aberdeen St",,40.682829,-73.905249,,,1,,40.682772,-73.905048,1,rooftop,68,"Aberdeen St",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L21N,,"Bushwick Av - Aberdeen St",,40.682829,-73.905249,,,0,L21,40.682772,-73.905048,1,rooftop,68,"Aberdeen St",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L21S,,"Bushwick Av - Aberdeen St",,40.682829,-73.905249,,,0,L21,40.682772,-73.905048,1,rooftop,68,"Aberdeen St",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L22,,"Broadway Jct",,40.678856,-73.90324,,,1,,40.679485,-73.903947,0.99,rooftop,23,"Conway St",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L22N,,"Broadway Jct",,40.678856,-73.90324,,,0,L22,40.679485,-73.903947,0.99,rooftop,23,"Conway St",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L22S,,"Broadway Jct",,40.678856,-73.90324,,,0,L22,40.679485,-73.903947,0.99,rooftop,23,"Conway St",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L24,,"Atlantic Av",,40.675345,-73.903097,,,1,,40.675422,-73.902208,1,rooftop,2490,"Atlantic Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L24N,,"Atlantic Av",,40.675345,-73.903097,,,0,L24,40.675422,-73.902208,1,rooftop,2490,"Atlantic Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L24S,,"Atlantic Av",,40.675345,-73.903097,,,0,L24,40.675422,-73.902208,1,rooftop,2490,"Atlantic Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L25,,"Sutter Av",,40.669367,-73.901975,,,1,,40.66961,-73.901716,1,rooftop,222,"Belmont Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L25N,,"Sutter Av",,40.669367,-73.901975,,,0,L25,40.66961,-73.901716,1,rooftop,222,"Belmont Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L25S,,"Sutter Av",,40.669367,-73.901975,,,0,L25,40.66961,-73.901716,1,rooftop,222,"Belmont Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L26,,"Livonia Av",,40.664038,-73.900571,,,1,,40.664205,-73.900447,1,rooftop,515,"Van Sinderen Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L26N,,"Livonia Av",,40.664038,-73.900571,,,0,L26,40.664205,-73.900447,1,rooftop,515,"Van Sinderen Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L26S,,"Livonia Av",,40.664038,-73.900571,,,0,L26,40.664205,-73.900447,1,rooftop,515,"Van Sinderen Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L27,,"New Lots Av",,40.658733,-73.899232,,,1,,40.658755,-73.899068,1,rooftop,719,"Van Sinderen Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L27N,,"New Lots Av",,40.658733,-73.899232,,,0,L27,40.658755,-73.899068,1,rooftop,719,"Van Sinderen Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L27S,,"New Lots Av",,40.658733,-73.899232,,,0,L27,40.658755,-73.899068,1,rooftop,719,"Van Sinderen Ave",Brooklyn,NY,"Kings County",11207,US,"City of New York"
L28,,"E 105 St",,40.650573,-73.899485,,,1,,40.649855,-73.899295,0.99,rooftop,10315,"Farragut Rd",Brooklyn,NY,"Kings County",11236,US,"City of New York"
L28N,,"E 105 St",,40.650573,-73.899485,,,0,L28,40.649855,-73.899295,0.99,rooftop,10315,"Farragut Rd",Brooklyn,NY,"Kings County",11236,US,"City of New York"
L28S,,"E 105 St",,40.650573,-73.899485,,,0,L28,40.649855,-73.899295,0.99,rooftop,10315,"Farragut Rd",Brooklyn,NY,"Kings County",11236,US,"City of New York"
L29,,"Canarsie - Rockaway Pkwy",,40.646654,-73.90185,,,1,,40.646953,-73.902296,1,rooftop,1005,"E 98th St",Brooklyn,NY,"Kings County",11236,US,"City of New York"
L29N,,"Canarsie - Rockaway Pkwy",,40.646654,-73.90185,,,0,L29,40.646953,-73.902296,1,rooftop,1005,"E 98th St",Brooklyn,NY,"Kings County",11236,US,"City of New York"
L29S,,"Canarsie - Rockaway Pkwy",,40.646654,-73.90185,,,0,L29,40.646953,-73.902296,1,rooftop,1005,"E 98th St",Brooklyn,NY,"Kings County",11236,US,"City of New York"
M01,,"Middle Village - Metropolitan Av",,40.711396,-73.889601,,,1,,40.712183,-73.889066,0.99,rooftop,67-30,"Metropolitan Ave","Middle Village",NY,"Queens County",11379,US,"City of New York"
M01N,,"Middle Village - Metropolitan Av",,40.711396,-73.889601,,,0,M01,40.712183,-73.889066,0.99,rooftop,67-30,"Metropolitan Ave","Middle Village",NY,"Queens County",11379,US,"City of New York"
M01S,,"Middle Village - Metropolitan Av",,40.711396,-73.889601,,,0,M01,40.712183,-73.889066,0.99,rooftop,67-30,"Metropolitan Ave","Middle Village",NY,"Queens County",11379,US,"City of New York"
M04,,"Fresh Pond Rd",,40.706186,-73.895877,,,1,,40.706325,-73.896088,1,rooftop,66-99,"Fresh Pond Rd",Ridgewood,NY,"Queens County",11385,US,"City of New York"
M04N,,"Fresh Pond Rd",,40.706186,-73.895877,,,0,M04,40.706325,-73.896088,1,rooftop,66-99,"Fresh Pond Rd",Ridgewood,NY,"Queens County",11385,US,"City of New York"
M04S,,"Fresh Pond Rd",,40.706186,-73.895877,,,0,M04,40.706325,-73.896088,1,rooftop,66-99,"Fresh Pond Rd",Ridgewood,NY,"Queens County",11385,US,"City of New York"
M05,,"Forest Av",,40.704423,-73.903077,,,1,,40.704605,-73.903323,1,rooftop,1926,"Madison St",Ridgewood,NY,"Queens County",11385,US,"City of New York"
M05N,,"Forest Av",,40.704423,-73.903077,,,0,M05,40.704605,-73.903323,1,rooftop,1926,"Madison St",Ridgewood,NY,"Queens County",11385,US,"City of New York"
M05S,,"Forest Av",,40.704423,-73.903077,,,0,M05,40.704605,-73.903323,1,rooftop,1926,"Madison St",Ridgewood,NY,"Queens County",11385,US,"City of New York"
M06,,"Seneca Av",,40.702762,-73.90774,,,1,,40.702792,-73.907873,1,rooftop,692,"Seneca Ave",Ridgewood,NY,"Queens County",11385,US,"City of New York"
M06N,,"Seneca Av",,40.702762,-73.90774,,,0,M06,40.702792,-73.907873,1,rooftop,692,"Seneca Ave",Ridgewood,NY,"Queens County",11385,US,"City of New York"
M06S,,"Seneca Av",,40.702762,-73.90774,,,0,M06,40.702792,-73.907873,1,rooftop,692,"Seneca Ave",Ridgewood,NY,"Queens County",11385,US,"City of New York"
M08,,"Myrtle - Wyckoff Avs",,40.69943,-73.912385,,,1,,40.699321,-73.912266,1,rooftop,1550,"Gates Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
M08N,,"Myrtle - Wyckoff Avs",,40.69943,-73.912385,,,0,M08,40.699321,-73.912266,1,rooftop,1550,"Gates Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
M08S,,"Myrtle - Wyckoff Avs",,40.69943,-73.912385,,,0,M08,40.699321,-73.912266,1,rooftop,1550,"Gates Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
M09,,"Knickerbocker Av",,40.698664,-73.919711,,,1,,40.698551,-73.919716,1,rooftop,1396,"Myrtle Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
M09N,,"Knickerbocker Av",,40.698664,-73.919711,,,0,M09,40.698551,-73.919716,1,rooftop,1396,"Myrtle Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
M09S,,"Knickerbocker Av",,40.698664,-73.919711,,,0,M09,40.698551,-73.919716,1,rooftop,1396,"Myrtle Ave",Brooklyn,NY,"Kings County",11237,US,"City of New York"
M10,,"Central Av",,40.697857,-73.927397,,,1,,40.697747,-73.927383,1,rooftop,1252,"Myrtle Ave",Brooklyn,NY,"Kings County",11221,US,"City of New York"
M10N,,"Central Av",,40.697857,-73.927397,,,0,M10,40.697747,-73.927383,1,rooftop,1252,"Myrtle Ave",Brooklyn,NY,"Kings County",11221,US,"City of New York"
M10S,,"Central Av",,40.697857,-73.927397,,,0,M10,40.697747,-73.927383,1,rooftop,1252,"Myrtle Ave",Brooklyn,NY,"Kings County",11221,US,"City of New York"
M11,,"Myrtle Av",,40.697207,-73.935657,,,1,,40.697117,-73.935759,1,rooftop,932,Broadway,Brooklyn,NY,"Kings County",11206,US,"City of New York"
M11N,,"Myrtle Av",,40.697207,-73.935657,,,0,M11,40.697117,-73.935759,1,rooftop,932,Broadway,Brooklyn,NY,"Kings County",11206,US,"City of New York"
M11S,,"Myrtle Av",,40.697207,-73.935657,,,0,M11,40.697117,-73.935759,1,rooftop,932,Broadway,Brooklyn,NY,"Kings County",11206,US,"City of New York"
M12,,"Flushing Av",,40.70026,-73.941126,,,1,,40.70033,-73.94096,1,rooftop,773,Broadway,Brooklyn,NY,"Kings County",11206,US,"City of New York"
M12N,,"Flushing Av",,40.70026,-73.941126,,,0,M12,40.70033,-73.94096,1,rooftop,773,Broadway,Brooklyn,NY,"Kings County",11206,US,"City of New York"
M12S,,"Flushing Av",,40.70026,-73.941126,,,0,M12,40.70033,-73.94096,1,rooftop,773,Broadway,Brooklyn,NY,"Kings County",11206,US,"City of New York"
M13,,"Lorimer St",,40.703869,-73.947408,,,1,,40.70376,-73.947484,1,rooftop,584,Broadway,Brooklyn,NY,"Kings County",11206,US,"City of New York"
M13N,,"Lorimer St",,40.703869,-73.947408,,,0,M13,40.70376,-73.947484,1,rooftop,584,Broadway,Brooklyn,NY,"Kings County",11206,US,"City of New York"
M13S,,"Lorimer St",,40.703869,-73.947408,,,0,M13,40.70376,-73.947484,1,rooftop,584,Broadway,Brooklyn,NY,"Kings County",11206,US,"City of New York"
M14,,"Hewes St",,40.70687,-73.953431,,,1,,40.706991,-73.953407,1,rooftop,417,Broadway,Brooklyn,NY,"Kings County",11211,US,"City of New York"
M14N,,"Hewes St",,40.70687,-73.953431,,,0,M14,40.706991,-73.953407,1,rooftop,417,Broadway,Brooklyn,NY,"Kings County",11211,US,"City of New York"
M14S,,"Hewes St",,40.70687,-73.953431,,,0,M14,40.706991,-73.953407,1,rooftop,417,Broadway,Brooklyn,NY,"Kings County",11211,US,"City of New York"
M16,,"Marcy Av",,40.708359,-73.957757,,,1,,40.70847,-73.957708,1,rooftop,299,Broadway,Brooklyn,NY,"Kings County",11211,US,"City of New York"
M16N,,"Marcy Av",,40.708359,-73.957757,,,0,M16,40.70847,-73.957708,1,rooftop,299,Broadway,Brooklyn,NY,"Kings County",11211,US,"City of New York"
M16S,,"Marcy Av",,40.708359,-73.957757,,,0,M16,40.70847,-73.957708,1,rooftop,299,Broadway,Brooklyn,NY,"Kings County",11211,US,"City of New York"
M18,,"Essex St",,40.718315,-73.987437,,,1,,40.718552,-73.987422,1,rooftop,130,"Delancey St","New York",NY,"New York County",10002,US,"City of New York"
M18N,,"Essex St",,40.718315,-73.987437,,,0,M18,40.718552,-73.987422,1,rooftop,130,"Delancey St","New York",NY,"New York County",10002,US,"City of New York"
M18S,,"Essex St",,40.718315,-73.987437,,,0,M18,40.718552,-73.987422,1,rooftop,130,"Delancey St","New York",NY,"New York County",10002,US,"City of New York"
M19,,Bowery,,40.72028,-73.993915,,,1,,40.72048,-73.993737,1,rooftop,183,Bowery,"New York",NY,"New York County",10002,US,"City of New York"
M19N,,Bowery,,40.72028,-73.993915,,,0,M19,40.72048,-73.993737,1,rooftop,183,Bowery,"New York",NY,"New York County",10002,US,"City of New York"
M19S,,Bowery,,40.72028,-73.993915,,,0,M19,40.72048,-73.993737,1,rooftop,183,Bowery,"New York",NY,"New York County",10002,US,"City of New York"
M20,,"Canal St",,40.718092,-73.999892,,,1,,40.718251,-74,1,rooftop,241,"Canal St","New York",NY,"New York County",10013,US,"City of New York"
M20N,,"Canal St",,40.718092,-73.999892,,,0,M20,40.718251,-74,1,rooftop,241,"Canal St","New York",NY,"New York County",10013,US,"City of New York"
M20S,,"Canal St",,40.718092,-73.999892,,,0,M20,40.718251,-74,1,rooftop,241,"Canal St","New York",NY,"New York County",10013,US,"City of New York"
M21,,"Chambers St",,40.713243,-74.003401,,,1,,40.712972,-74.003757,1,rooftop,1,"Centre St","New York",NY,"New York County",10007,US,"City of New York"
M21N,,"Chambers St",,40.713243,-74.003401,,,0,M21,40.712972,-74.003757,1,rooftop,1,"Centre St","New York",NY,"New York County",10007,US,"City of New York"
M21S,,"Chambers St",,40.713243,-74.003401,,,0,M21,40.712972,-74.003757,1,rooftop,1,"Centre St","New York",NY,"New York County",10007,US,"City of New York"
M22,,"Fulton St",,40.710374,-74.007582,,,1,,40.710435,-74.007654,1,rooftop,97,"Nassau St","New York",NY,"New York County",10038,US,"City of New York"
M22N,,"Fulton St",,40.710374,-74.007582,,,0,M22,40.710435,-74.007654,1,rooftop,97,"Nassau St","New York",NY,"New York County",10038,US,"City of New York"
M22S,,"Fulton St",,40.710374,-74.007582,,,0,M22,40.710435,-74.007654,1,rooftop,97,"Nassau St","New York",NY,"New York County",10038,US,"City of New York"
M23,,"Broad St",,40.706476,-74.011056,,,1,,40.706489,-74.010881,1,rooftop,15,"Broad St","New York",NY,"New York County",10005,US,"City of New York"
M23N,,"Broad St",,40.706476,-74.011056,,,0,M23,40.706489,-74.010881,1,rooftop,15,"Broad St","New York",NY,"New York County",10005,US,"City of New York"
M23S,,"Broad St",,40.706476,-74.011056,,,0,M23,40.706489,-74.010881,1,rooftop,15,"Broad St","New York",NY,"New York County",10005,US,"City of New York"
N02,,"8 Av",,40.635064,-74.011719,,,1,,40.6355,-74.011338,1,rooftop,742,"61st St",Brooklyn,NY,"Kings County",11220,US,"City of New York"
N02N,,"8 Av",,40.635064,-74.011719,,,0,N02,40.6355,-74.011338,1,rooftop,742,"61st St",Brooklyn,NY,"Kings County",11220,US,"City of New York"
N02S,,"8 Av",,40.635064,-74.011719,,,0,N02,40.6355,-74.011338,1,rooftop,742,"61st St",Brooklyn,NY,"Kings County",11220,US,"City of New York"
N03,,"Fort Hamilton Pkwy",,40.631386,-74.005351,,,1,,40.631101,-74.005613,1,rooftop,1030,"62nd St",Brooklyn,NY,"Kings County",11219,US,"City of New York"
N03N,,"Fort Hamilton Pkwy",,40.631386,-74.005351,,,0,N03,40.631101,-74.005613,1,rooftop,1030,"62nd St",Brooklyn,NY,"Kings County",11219,US,"City of New York"
N03S,,"Fort Hamilton Pkwy",,40.631386,-74.005351,,,0,N03,40.631101,-74.005613,1,rooftop,1030,"62nd St",Brooklyn,NY,"Kings County",11219,US,"City of New York"
N04,,"New Utrecht Av",,40.624842,-73.996353,,,1,,40.624671,-73.995935,1,rooftop,6224,"15th Ave",Brooklyn,NY,"Kings County",11219,US,"City of New York"
N04N,,"New Utrecht Av",,40.624842,-73.996353,,,0,N04,40.624671,-73.995935,1,rooftop,6224,"15th Ave",Brooklyn,NY,"Kings County",11219,US,"City of New York"
N04S,,"New Utrecht Av",,40.624842,-73.996353,,,0,N04,40.624671,-73.995935,1,rooftop,6224,"15th Ave",Brooklyn,NY,"Kings County",11219,US,"City of New York"
N05,,"18 Av",,40.620671,-73.990414,,,1,,40.620506,-73.990587,1,rooftop,1757,"64th St",Brooklyn,NY,"Kings County",11204,US,"City of New York"
N05N,,"18 Av",,40.620671,-73.990414,,,0,N05,40.620506,-73.990587,1,rooftop,1757,"64th St",Brooklyn,NY,"Kings County",11204,US,"City of New York"
N05S,,"18 Av",,40.620671,-73.990414,,,0,N05,40.620506,-73.990587,1,rooftop,1757,"64th St",Brooklyn,NY,"Kings County",11204,US,"City of New York"
N06,,"20 Av",,40.61741,-73.985026,,,1,,40.617547,-73.985003,1,rooftop,6310,"20th Ave",Brooklyn,NY,"Kings County",11204,US,"City of New York"
N06N,,"20 Av",,40.61741,-73.985026,,,0,N06,40.617547,-73.985003,1,rooftop,6310,"20th Ave",Brooklyn,NY,"Kings County",11204,US,"City of New York"
N06S,,"20 Av",,40.61741,-73.985026,,,0,N06,40.617547,-73.985003,1,rooftop,6310,"20th Ave",Brooklyn,NY,"Kings County",11204,US,"City of New York"
N07,,"Bay Pkwy",,40.611815,-73.981848,,,1,,40.611869,-73.981584,1,rooftop,1370,"W 7th St",Brooklyn,NY,"Kings County",11204,US,"City of New York"
N07N,,"Bay Pkwy",,40.611815,-73.981848,,,0,N07,40.611869,-73.981584,1,rooftop,1370,"W 7th St",Brooklyn,NY,"Kings County",11204,US,"City of New York"
N07S,,"Bay Pkwy",,40.611815,-73.981848,,,0,N07,40.611869,-73.981584,1,rooftop,1370,"W 7th St",Brooklyn,NY,"Kings County",11204,US,"City of New York"
N08,,"Kings Hwy",,40.603923,-73.980353,,,1,,40.60398,-73.980075,1,rooftop,1778,"W 7th St",Brooklyn,NY,"Kings County",11223,US,"City of New York"
N08N,,"Kings Hwy",,40.603923,-73.980353,,,0,N08,40.60398,-73.980075,1,rooftop,1778,"W 7th St",Brooklyn,NY,"Kings County",11223,US,"City of New York"
